tgl,ot,lat,lon,depth,mag,remark,strike1,dip1,rake1,strike2,dip2,rake2,kategori_kerusakan
2021-09-24,01:18:13.727,-8.1,107.9,20,3.7,Java - Indonesia,,,,,,,Aman
2021-09-26,13:15:47.420,-8.18,107.93,13,4.0,Java - Indonesia,,,,,,,Aman
2021-09-27,23:29:07.085,-7.25,115.88,10,3.7,Bali Sea,,,,,,,Aman
2021-09-28,11:18:27.005,-8.1,107.93,28,3.1,Java - Indonesia,,,,,,,Aman
2021-09-28,01:40:38.960,-7.13,109.06,12,3.0,Java - Indonesia,,,,,,,Aman
2021-09-29,05:58:46.259,-8.63,110.14,20,4.4,Java - Indonesia,,,,,,,Aman
2021-09-29,05:41:37.254,-8.1,110.95,98,2.8,Java - Indonesia,,,,,,,Aman
2021-09-29,00:40:20.363,-8.02,106.42,28,3.4,South of Java - Indonesia,,,,,,,Aman
2021-09-30,23:07:01.340,-8.35,109.0,23,3.3,Java - Indonesia,,,,,,,Aman
2021-09-30,21:42:58.780,-8.56,108.99,10,3.1,Java - Indonesia,,,,,,,Aman
2021-09-30,15:59:36.361,-8.83,113.66,10,3.4,Java - Indonesia,,,,,,,Aman
2021-10-01,23:15:08.018,-9.45,113.99,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-10-01,20:12:05.867,-7.72,106.09,10,3.2,Java - Indonesia,,,,,,,Aman
2021-10-01,20:06:23.507,-9.03,112.58,10,3.2,South of Java - Indonesia,,,,,,,Aman
2021-10-01,19:12:39.077,-7.93,117.5,12,2.0,Bali Sea,,,,,,,Aman
2021-10-01,18:38:05.891,-7.98,117.38,10,2.0,Bali Sea,,,,,,,Aman
2021-10-01,18:31:14.716,-7.96,107.06,10,2.9,Java - Indonesia,,,,,,,Aman
2021-10-01,09:24:52.274,-7.88,115.65,205,2.8,Bali Sea,,,,,,,Aman
2021-10-01,08:36:47.390,-8.76,110.28,11,3.1,Java - Indonesia,,,,,,,Aman
2021-10-02,06:34:34.987,-8.15,107.32,13,4.6,Java - Indonesia,,,,,,,Aman
2021-10-02,02:27:03.710,-7.54,106.69,29,3.9,Java - Indonesia,,,,,,,Aman
2021-10-03,19:16:24.630,-9.38,113.85,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-10-03,10:24:54.129,-9.33,112.73,19,3.9,South of Java - Indonesia,,,,,,,Aman
2021-10-03,07:36:54.466,-7.99,110.36,19,2.1,Java - Indonesia,,,,,,,Aman
2021-10-03,07:36:28.320,-7.99,110.37,19,2.6,Java - Indonesia,,,,,,,Aman
2021-10-03,06:41:23.603,-7.92,117.59,20,2.2,Bali Sea,,,,,,,Aman
2021-10-06,01:42:03.153,-7.11,111.78,12,3.1,Java - Indonesia,,,,,,,Aman
2021-10-06,01:30:24.955,-7.51,106.77,31,3.4,Java - Indonesia,,,,,,,Aman
2021-10-07,23:15:50.433,-7.17,107.01,10,2.9,Java - Indonesia,,,,,,,Aman
2021-10-07,17:45:20.754,-7.95,106.88,12,2.7,Java - Indonesia,,,,,,,Aman
2021-10-08,20:11:56.697,-7.25,108.62,187,3.9,Java - Indonesia,,,,,,,Aman
2021-10-08,13:07:17.703,-8.92,113.85,54,3.3,Java - Indonesia,,,,,,,Aman
2021-10-08,03:27:53.000,-8.39,109.84,57,3.4,Java - Indonesia,,,,,,,Aman
2021-10-09,19:43:34.886,-7.89,117.3,17,3.0,Bali Sea,,,,,,,Aman
2021-10-09,08:50:06.594,-7.61,107.72,10,2.9,Java - Indonesia,,,,,,,Aman
2021-10-09,05:48:59.837,-8.19,107.88,26,3.1,Java - Indonesia,,,,,,,Aman
2021-10-10,18:42:30.461,-7.09,106.18,103,3.2,Java - Indonesia,,,,,,,Aman
2021-10-10,13:41:17.537,-9.06,110.34,10,3.2,South of Java - Indonesia,,,,,,,Aman
2021-10-10,13:40:32.769,-8.58,110.83,53,3.3,Java - Indonesia,,,,,,,Aman
2021-10-10,10:50:49.512,-7.18,108.96,10,3.3,Java - Indonesia,,,,,,,Aman
2021-10-10,00:24:31.175,-7.93,117.43,13,3.2,Bali Sea,,,,,,,Aman
2021-10-11,22:23:31.495,-7.79,107.31,28,3.9,Java - Indonesia,,,,,,,Aman
2021-10-11,12:17:45.022,-6.63,107.74,265,2.9,Java - Indonesia,,,,,,,Aman
2021-10-11,08:18:07.205,-6.83,106.66,101,3.3,Java - Indonesia,,,,,,,Aman
2021-10-12,15:21:59.752,-7.21,105.39,10,3.6,Java - Indonesia,,,,,,,Aman
2021-10-12,12:27:21.731,-9.3,110.37,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-10-12,10:24:06.880,-8.21,107.69,25,3.0,Java - Indonesia,,,,,,,Aman
2021-10-13,05:00:47.144,-8.9,110.96,58,4.8,Java - Indonesia,102.5,77.3,92.9,269.57,13.0,77.3,Aman
2021-10-13,05:00:47.144,-8.9,110.96,58,4.8,Java - Indonesia,,,,,,,Aman
2021-10-14,16:55:24.369,-7.62,106.93,49,3.4,Java - Indonesia,,,,,,,Aman
2021-10-15,22:38:35.061,-7.84,115.41,281,4.3,Bali Sea,,,,,,,Aman
2021-10-15,18:23:43.963,-7.6,108.44,89,3.5,Java - Indonesia,,,,,,,Aman
2021-10-15,13:51:48.701,-7.79,117.35,14,3.1,Bali Sea,,,,,,,Aman
2021-10-15,05:50:20.216,-7.84,117.27,10,2.9,Bali Sea,,,,,,,Aman
2021-10-18,23:04:34.045,-7.27,105.44,10,3.4,Java - Indonesia,,,,,,,Aman
2021-10-19,22:12:33.830,-6.42,107.21,299,2.9,Java - Indonesia,,,,,,,Aman
2021-10-19,21:17:51.103,-8.66,109.18,10,3.4,Java - Indonesia,,,,,,,Aman
2021-10-19,10:58:04.794,-8.13,107.87,22,3.5,Java - Indonesia,,,,,,,Aman
2021-10-20,18:53:20.689,-7.7,106.53,19,4.2,Java - Indonesia,112.0,58.5,79.0,312.34,33.2,107.3,Aman
2021-10-20,18:53:20.689,-7.7,106.53,19,4.2,Java - Indonesia,,,,,,,Aman
2021-10-21,19:41:00.483,-7.77,106.93,21,3.1,Java - Indonesia,,,,,,,Aman
2021-10-21,19:35:14.201,-7.26,107.58,10,2.6,Java - Indonesia,,,,,,,Aman
2021-10-21,15:19:40.267,-7.19,108.43,11,2.5,Java - Indonesia,,,,,,,Aman
2021-10-22,22:39:21.570,-7.35,110.48,10,2.8,Java - Indonesia,,,,,,,Aman
2021-10-22,22:29:52.839,-7.24,110.4,10,2.8,Java - Indonesia,,,,,,,Aman
2021-10-22,17:32:05.858,-7.34,110.3,14,3.0,Java - Indonesia,,,,,,,Aman
2021-10-22,03:40:22.058,-7.08,106.99,161,3.4,Java - Indonesia,,,,,,,Aman
2021-10-22,02:39:20.157,-9.04,110.5,39,4.4,South of Java - Indonesia,139.0,9.3,-48.1,276.77,83.1,-96.2,Aman
2021-10-22,02:39:20.157,-9.04,110.5,39,4.4,South of Java - Indonesia,,,,,,,Aman
2021-10-22,02:21:14.356,-8.88,112.49,97,5.1,Java - Indonesia,101.9,66.0,83.2,298.36,24.9,105.0,Aman
2021-10-22,02:21:14.356,-8.88,112.49,97,5.1,Java - Indonesia,,,,,,,Aman
2021-10-23,23:52:06.833,-7.33,110.43,10,3.4,Java - Indonesia,,,,,,,Aman
2021-10-23,22:57:58.114,-7.3,110.42,10,3.5,Java - Indonesia,,,,,,,Aman
2021-10-23,22:50:43.341,-7.28,110.34,10,3.0,Java - Indonesia,,,,,,,Aman
2021-10-23,14:11:48.351,-7.29,110.43,10,2.9,Java - Indonesia,,,,,,,Aman
2021-10-23,11:58:47.863,-7.33,110.41,10,2.9,Java - Indonesia,,,,,,,Aman
2021-10-23,10:15:40.260,-7.3,110.47,19,3.4,Java - Indonesia,,,,,,,Aman
2021-10-23,10:01:44.643,-7.2,110.39,10,2.8,Java - Indonesia,,,,,,,Aman
2021-10-23,09:31:18.854,-8.32,111.82,93,3.0,Java - Indonesia,,,,,,,Aman
2021-10-23,09:02:48.505,-7.33,110.38,10,3.0,Java - Indonesia,,,,,,,Aman
2021-10-23,08:56:16.895,-7.27,110.41,12,3.0,Java - Indonesia,,,,,,,Aman
2021-10-23,08:29:01.545,-7.27,110.45,10,3.3,Java - Indonesia,,,,,,,Aman
2021-10-23,07:01:09.405,-7.27,110.45,22,2.7,Java - Indonesia,,,,,,,Aman
2021-10-23,05:49:24.359,-7.81,117.22,10,2.8,Bali Sea,,,,,,,Aman
2021-10-23,03:45:15.559,-7.31,110.44,13,3.3,Java - Indonesia,,,,,,,Aman
2021-10-23,02:56:42.045,-7.22,110.41,14,2.9,Java - Indonesia,,,,,,,Aman
2021-10-23,02:51:58.205,-7.33,110.39,10,3.3,Java - Indonesia,,,,,,,Aman
2021-10-23,02:34:45.595,-7.25,110.43,16,3.0,Java - Indonesia,,,,,,,Aman
2021-10-24,14:11:26.276,-7.18,107.22,10,3.2,Java - Indonesia,,,,,,,Aman
2021-10-24,11:56:34.005,-9.21,112.05,60,3.8,South of Java - Indonesia,,,,,,,Aman
2021-10-24,09:43:57.452,-9.65,108.07,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-10-24,04:00:01.290,-7.32,110.37,12,2.9,Java - Indonesia,,,,,,,Aman
2021-10-25,23:19:40.564,-8.04,110.43,10,3.2,Java - Indonesia,,,,,,,Aman
2021-10-25,14:29:16.830,-7.29,110.42,10,2.7,Java - Indonesia,,,,,,,Aman
2021-10-25,07:43:16.546,-7.3,110.38,10,2.7,Java - Indonesia,,,,,,,Aman
2021-10-25,06:52:07.679,-9.38,107.78,44,5.1,South of Java - Indonesia,141.1,44.1,166.1,241.2,80.4,46.8,Aman
2021-10-25,06:52:07.679,-9.38,107.78,44,5.1,South of Java - Indonesia,,,,,,,Aman
2021-10-27,14:08:18.716,-8.09,107.86,25,3.2,Java - Indonesia,,,,,,,Aman
2021-10-27,09:27:50.140,-7.54,106.92,96,2.9,Java - Indonesia,,,,,,,Aman
2021-10-27,09:19:30.897,-7.34,110.34,10,2.7,Java - Indonesia,,,,,,,Aman
2021-10-27,04:17:35.216,-8.91,110.9,10,4.6,Java - Indonesia,,,,,,,Aman
2021-10-27,01:34:17.777,-9.32,107.94,10,4.1,South of Java - Indonesia,,,,,,,Aman
2021-10-28,00:20:42.117,-7.33,110.41,10,3.0,Java - Indonesia,,,,,,,Aman
2021-10-29,22:56:42.015,-7.53,106.7,27,4.4,Java - Indonesia,,,,,,,Aman
2021-10-30,08:06:31.694,-8.69,111.02,31,2.7,Java - Indonesia,,,,,,,Aman
2021-10-31,16:15:16.543,-8.1,107.34,11,3.4,Java - Indonesia,,,,,,,Aman
2021-10-31,09:05:22.179,-7.86,117.22,289,3.5,Bali Sea,,,,,,,Aman
2021-11-01,19:19:22.531,-9.51,111.87,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-11-01,12:13:32.802,-6.55,108.04,297,3.3,Java - Indonesia,,,,,,,Aman
2021-11-01,00:46:36.252,-7.72,111.17,10,3.0,Java - Indonesia,,,,,,,Aman
2021-11-02,23:25:48.236,-6.35,111.13,10,3.3,Java - Indonesia,,,,,,,Aman
2021-11-02,20:47:24.587,-10.55,107.97,23,4.4,South of Java - Indonesia,,,,,,,Aman
2021-11-02,19:08:05.988,-9.61,112.85,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-11-03,22:01:07.525,-7.3,110.43,13,2.8,Java - Indonesia,,,,,,,Aman
2021-11-04,22:51:25.190,-8.04,106.92,10,3.1,South of Java - Indonesia,,,,,,,Aman
2021-11-04,22:47:33.968,-8.96,111.18,10,3.5,Java - Indonesia,,,,,,,Aman
2021-11-04,22:11:23.698,-8.22,106.88,10,3.2,South of Java - Indonesia,,,,,,,Aman
2021-11-04,03:29:36.581,-8.87,112.43,30,3.4,Java - Indonesia,,,,,,,Aman
2021-11-05,21:41:08.429,-8.33,107.96,23,3.1,Java - Indonesia,,,,,,,Aman
2021-11-05,17:37:07.944,-8.18,106.88,10,3.3,South of Java - Indonesia,,,,,,,Aman
2021-11-05,10:40:31.371,-8.88,112.51,32,3.9,Java - Indonesia,,,,,,,Aman
2021-11-05,02:00:52.397,-7.29,110.46,10,3.0,Java - Indonesia,,,,,,,Aman
2021-11-06,02:54:27.541,-6.61,107.0,155,3.0,Java - Indonesia,,,,,,,Aman
2021-11-06,01:13:41.528,-8.88,111.75,21,3.0,Java - Indonesia,,,,,,,Aman
2021-11-07,17:28:00.561,-8.58,112.86,127,3.2,Java - Indonesia,,,,,,,Aman
2021-11-07,04:36:36.069,-7.15,116.62,10,4.7,Bali Sea,,,,,,,Aman
2021-11-08,09:42:51.248,-9.09,110.45,10,4.3,South of Java - Indonesia,,,,,,,Aman
2021-11-08,09:05:44.757,-7.93,117.64,20,2.5,Bali Sea,,,,,,,Aman
2021-11-09,08:01:02.970,-8.36,106.91,10,4.2,South of Java - Indonesia,,,,,,,Aman
2021-11-09,07:57:46.793,-8.19,106.93,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-11-09,02:37:22.410,-8.05,107.3,10,3.6,Java - Indonesia,,,,,,,Aman
2021-11-10,17:03:36.012,-7.9,117.33,10,2.2,Bali Sea,,,,,,,Aman
2021-11-10,16:20:54.738,-8.05,107.35,21,3.2,Java - Indonesia,,,,,,,Aman
2021-11-10,04:37:58.430,-8.31,107.22,20,3.8,Java - Indonesia,,,,,,,Aman
2021-11-10,02:50:11.007,-7.6,105.84,47,4.5,Java - Indonesia,102.3,75.8,67.3,342.06,26.6,146.9,Aman
2021-11-10,02:50:11.007,-7.6,105.84,47,4.5,Java - Indonesia,,,,,,,Aman
2021-11-10,00:33:43.559,-7.68,108.4,96,3.8,Java - Indonesia,,,,,,,Aman
2021-11-11,18:19:27.068,-7.07,108.08,166,3.9,Java - Indonesia,,,,,,,Aman
2021-11-11,17:15:43.909,-8.3,110.03,56,3.0,Java - Indonesia,,,,,,,Aman
2021-11-11,09:35:06.989,-9.57,112.91,10,3.8,South of Java - Indonesia,,,,,,,Aman
2021-11-11,07:29:47.666,-8.73,110.37,10,3.6,Java - Indonesia,,,,,,,Aman
2021-11-14,20:31:14.419,-7.92,117.85,32,3.4,Bali Sea,,,,,,,Aman
2021-11-14,19:57:17.576,-10.57,112.03,33,3.8,South of Java - Indonesia,,,,,,,Aman
2021-11-14,14:44:48.955,-8.98,109.88,10,3.8,Java - Indonesia,,,,,,,Aman
2021-11-14,11:13:51.146,-9.15,112.91,36,3.7,South of Java - Indonesia,,,,,,,Aman
2021-11-14,08:37:22.453,-10.24,113.23,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-11-15,22:49:31.606,-7.24,106.17,88,2.9,Java - Indonesia,,,,,,,Aman
2021-11-15,22:05:08.764,-8.92,112.47,40,3.2,Java - Indonesia,,,,,,,Aman
2021-11-15,19:03:15.826,-9.03,111.7,10,3.0,South of Java - Indonesia,,,,,,,Aman
2021-11-15,11:09:03.554,-6.44,108.01,295,4.6,Java - Indonesia,,,,,,,Aman
2021-11-15,00:40:21.466,-8.68,108.07,10,3.8,Java - Indonesia,,,,,,,Aman
2021-11-16,07:09:28.210,-9.17,110.71,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-11-16,04:09:24.469,-7.85,110.0,82,3.6,Java - Indonesia,,,,,,,Aman
2021-11-17,18:57:41.735,-8.57,108.08,10,3.2,Java - Indonesia,,,,,,,Aman
2021-11-17,17:20:16.762,-7.2,107.59,13,2.5,Java - Indonesia,,,,,,,Aman
2021-11-17,17:11:07.595,-7.18,107.6,10,2.5,Java - Indonesia,,,,,,,Aman
2021-11-17,14:59:58.690,-8.99,107.19,10,3.3,Java - Indonesia,,,,,,,Aman
2021-11-18,00:03:55.097,-8.25,107.72,12,3.6,Java - Indonesia,,,,,,,Aman
2021-11-20,23:49:42.253,-8.93,105.98,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-11-20,21:02:39.003,-8.17,112.34,10,3.2,Java - Indonesia,,,,,,,Aman
2021-11-20,18:18:31.345,-7.18,105.76,70,3.1,Java - Indonesia,,,,,,,Aman
2021-11-20,07:59:37.943,-8.97,110.51,21,2.9,Java - Indonesia,,,,,,,Aman
2021-11-20,04:04:43.298,-9.02,111.17,10,2.9,South of Java - Indonesia,,,,,,,Aman
2021-11-20,03:03:25.364,-7.79,107.26,28,2.9,Java - Indonesia,,,,,,,Aman
2021-11-21,14:27:28.978,-7.21,106.69,99,2.8,Java - Indonesia,,,,,,,Aman
2021-11-21,05:31:57.418,-8.95,106.02,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-11-23,18:49:21.279,-7.64,117.08,342,3.2,Bali Sea,,,,,,,Aman
2021-11-24,09:21:54.758,-7.81,106.6,10,3.7,Java - Indonesia,,,,,,,Aman
2021-11-26,22:34:03.532,-8.98,112.46,26,3.3,Java - Indonesia,,,,,,,Aman
2021-11-26,17:43:58.703,-6.43,106.23,142,3.0,Java - Indonesia,,,,,,,Aman
2021-11-26,15:40:28.768,-7.19,105.44,17,2.9,Java - Indonesia,,,,,,,Aman
2021-11-26,15:26:33.568,-9.0,110.8,12,3.3,South of Java - Indonesia,,,,,,,Aman
2021-11-26,14:42:53.434,-9.4,113.93,15,2.9,South of Java - Indonesia,,,,,,,Aman
2021-11-27,10:12:47.226,-8.24,110.15,14,2.8,Java - Indonesia,,,,,,,Aman
2021-11-28,18:57:43.476,-8.51,109.59,15,3.1,Java - Indonesia,,,,,,,Aman
2021-11-28,04:54:34.582,-7.22,105.54,10,4.0,Java - Indonesia,,,,,,,Aman
2021-11-29,19:38:54.322,-6.53,107.38,10,3.2,Java - Indonesia,123.9,41.7,-35.7,242.21,67.1,-125.8,Aman
2021-11-29,19:38:54.322,-6.53,107.38,10,3.2,Java - Indonesia,,,,,,,Aman
2021-11-30,20:44:57.271,-8.56,109.77,20,3.8,Java - Indonesia,,,,,,,Aman
2021-12-01,17:55:39.964,-7.24,107.72,11,2.2,Java - Indonesia,,,,,,,Aman
2021-12-01,07:01:46.491,-7.23,107.66,10,2.2,Java - Indonesia,,,,,,,Aman
2021-12-01,00:10:50.413,-7.25,107.68,10,3.0,Java - Indonesia,,,,,,,Aman
2021-12-01,00:05:44.976,-7.2,107.69,10,3.7,Java - Indonesia,121.1,30.6,111.5,276.46,61.7,77.8,Aman
2021-12-01,00:05:44.976,-7.2,107.69,10,3.7,Java - Indonesia,,,,,,,Aman
2021-12-02,22:16:40.680,-9.83,108.33,10,4.6,South of Java - Indonesia,,,,,,,Aman
2021-12-02,12:49:10.878,-8.38,107.88,10,3.6,Java - Indonesia,,,,,,,Aman
2021-12-02,03:28:20.103,-7.32,106.09,22,4.0,Java - Indonesia,,,,,,,Aman
2021-12-03,21:37:58.989,-6.5,112.98,620,4.4,Java - Indonesia,,,,,,,Aman
2021-12-04,10:37:59.257,-7.93,107.04,33,2.9,Java - Indonesia,,,,,,,Aman
2021-12-04,07:45:09.140,-8.04,112.88,10,2.9,Java - Indonesia,,,,,,,Aman
2021-12-04,07:00:29.426,-7.26,107.55,10,3.0,Java - Indonesia,,,,,,,Aman
2021-12-04,06:36:11.090,-7.78,106.61,21,3.4,Java - Indonesia,,,,,,,Aman
2021-12-05,05:44:54.556,-8.99,110.31,10,3.9,Java - Indonesia,,,,,,,Aman
2021-12-05,01:39:20.088,-7.25,107.61,10,2.5,Java - Indonesia,,,,,,,Aman
2021-12-07,22:18:33.565,-6.72,107.34,10,3.4,Java - Indonesia,166.9,42.3,175.8,259.98,87.2,47.8,Aman
2021-12-07,22:18:33.565,-6.72,107.34,10,3.4,Java - Indonesia,,,,,,,Aman
2021-12-07,11:38:15.158,-7.18,107.71,15,2.6,Java - Indonesia,,,,,,,Aman
2021-12-07,11:32:14.855,-7.25,107.61,11,2.4,Java - Indonesia,,,,,,,Aman
2021-12-07,11:18:22.865,-7.25,107.61,10,2.7,Java - Indonesia,,,,,,,Aman
2021-12-08,23:06:49.904,-7.74,117.78,28,3.1,Bali Sea,,,,,,,Aman
2021-12-08,17:49:05.408,-6.37,106.79,260,3.1,Java - Indonesia,,,,,,,Aman
2021-12-08,17:39:28.253,-7.97,117.59,13,3.1,Bali Sea,,,,,,,Aman
2021-12-08,15:57:06.067,-7.92,115.43,17,3.2,Bali Sea,,,,,,,Aman
2021-12-08,14:15:01.860,-9.08,110.42,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-12-08,13:47:45.236,-8.83,111.43,30,3.5,Java - Indonesia,,,,,,,Aman
2021-12-08,01:59:59.500,-7.44,106.08,27,3.3,Java - Indonesia,,,,,,,Aman
2021-12-09,23:07:35.624,-9.45,113.53,12,4.5,South of Java - Indonesia,,,,,,,Aman
2021-12-09,18:34:28.153,-8.06,107.05,10,2.8,Java - Indonesia,,,,,,,Aman
2021-12-09,07:04:32.212,-6.5,114.29,11,3.1,Bali Sea,,,,,,,Aman
2021-12-09,02:23:19.028,-9.18,106.49,10,3.5,South of Java - Indonesia,,,,,,,Aman
2021-12-11,10:15:12.931,-8.41,110.48,18,2.9,Java - Indonesia,,,,,,,Aman
2021-12-12,19:20:54.392,-9.46,107.36,10,3.7,South of Java - Indonesia,,,,,,,Aman
2021-12-13,12:23:12.663,-8.54,108.39,43,3.4,Java - Indonesia,,,,,,,Aman
2021-12-13,05:46:59.664,-9.68,113.58,73,5.1,South of Java - Indonesia,114.2,87.1,-10.6,204.77,79.4,-177.0,Aman
2021-12-13,05:46:59.664,-9.68,113.58,73,5.1,South of Java - Indonesia,,,,,,,Aman
2021-12-14,22:30:48.995,-8.24,107.76,10,3.2,Java - Indonesia,,,,,,,Aman
2021-12-14,20:06:29.814,-9.09,112.49,61,3.2,South of Java - Indonesia,,,,,,,Aman
2021-12-15,23:01:33.002,-8.6,113.47,10,4.9,Java - Indonesia,117.1,49.9,105.0,274.51,42.3,72.9,Aman
2021-12-15,23:01:33.002,-8.6,113.47,10,4.9,Java - Indonesia,,,,,,,Aman
2021-12-15,18:31:40.409,-7.21,107.74,11,2.3,Java - Indonesia,,,,,,,Aman
2021-12-15,17:10:12.276,-7.93,114.31,160,3.0,Bali Sea,,,,,,,Aman
2021-12-15,04:45:50.738,-7.04,111.84,10,3.0,Java - Indonesia,,,,,,,Aman
2021-12-15,03:09:18.210,-7.83,117.24,10,2.9,Bali Sea,,,,,,,Aman
2021-12-16,21:45:48.178,-7.91,117.26,295,3.7,Bali Sea,,,,,,,Aman
2021-12-16,07:43:31.144,-8.83,110.33,10,3.6,Java - Indonesia,,,,,,,Aman
2021-12-16,02:58:54.364,-8.5,113.51,10,2.9,Java - Indonesia,,,,,,,Aman
2021-12-17,06:06:25.743,-8.88,110.94,10,3.9,Java - Indonesia,,,,,,,Aman
2021-12-18,13:16:16.987,-9.72,113.95,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-12-19,23:30:05.382,-7.84,106.32,10,3.3,Java - Indonesia,,,,,,,Aman
2021-12-19,21:07:25.680,-8.59,109.72,11,3.8,Java - Indonesia,,,,,,,Aman
2021-12-19,06:29:12.065,-9.19,106.98,10,4.0,South of Java - Indonesia,,,,,,,Aman
2021-12-20,16:35:35.488,-8.79,112.46,34,3.1,Java - Indonesia,,,,,,,Aman
2021-12-20,00:41:29.724,-6.98,107.17,10,3.0,Java - Indonesia,,,,,,,Aman
2021-12-21,19:45:59.768,-7.28,107.55,10,2.5,Java - Indonesia,,,,,,,Aman
2021-12-21,19:21:22.355,-7.27,107.56,10,3.1,Java - Indonesia,,,,,,,Aman
2021-12-21,09:22:38.348,-7.01,106.58,14,1.9,Java - Indonesia,,,,,,,Aman
2021-12-21,04:31:28.670,-7.26,107.59,10,2.8,Java - Indonesia,,,,,,,Aman
2021-12-21,01:22:36.070,-8.85,111.82,32,3.0,Java - Indonesia,,,,,,,Aman
2021-12-22,01:50:45.728,-8.32,105.59,10,4.7,South of Java - Indonesia,,,,,,,Aman
2021-12-23,21:17:21.792,-7.97,117.85,27,3.2,Bali Sea,,,,,,,Aman
2021-12-23,06:33:57.733,-7.02,105.4,11,4.8,Java - Indonesia,,,,,,,Aman
2021-12-23,05:27:29.134,-9.03,111.23,12,2.9,South of Java - Indonesia,,,,,,,Aman
2021-12-24,04:51:55.951,-7.97,117.81,24,2.1,Bali Sea,,,,,,,Aman
2021-12-24,00:36:29.723,-7.72,107.52,12,3.1,Java - Indonesia,,,,,,,Aman
2021-12-25,11:18:55.656,-9.16,110.85,10,3.4,South of Java - Indonesia,,,,,,,Aman
2021-12-26,22:05:47.392,-8.19,107.91,23,3.6,Java - Indonesia,,,,,,,Aman
2021-12-26,14:14:57.006,-9.12,112.06,10,3.6,South of Java - Indonesia,,,,,,,Aman
2021-12-26,11:12:52.766,-9.1,113.17,21,3.1,South of Java - Indonesia,,,,,,,Aman
2021-12-27,12:45:22.638,-10.36,113.61,10,3.9,South of Java - Indonesia,,,,,,,Aman
2021-12-27,11:53:48.039,-7.96,117.62,17,2.9,Bali Sea,,,,,,,Aman
2021-12-28,19:20:33.379,-8.03,111.27,15,2.5,Java - Indonesia,,,,,,,Aman
2021-12-28,14:43:43.761,-8.13,113.14,10,2.6,Java - Indonesia,,,,,,,Aman
2021-12-28,14:18:04.942,-8.94,110.77,69,3.2,Java - Indonesia,,,,,,,Aman
2021-12-29,22:05:36.519,-7.74,106.91,19,4.2,Java - Indonesia,,,,,,,Aman
2022-01-01,20:39:58.625,-7.27,106.57,23,2.4,Java - Indonesia,,,,,,,Aman
2022-01-02,18:56:29.704,-7.16,105.46,10,3.9,Java - Indonesia,,,,,,,Aman
2022-01-02,09:12:10.528,-7.94,117.63,16,2.7,Bali Sea,,,,,,,Aman
2022-01-02,04:20:07.081,-7.17,105.51,10,3.3,Java - Indonesia,,,,,,,Aman
2022-01-02,04:03:00.459,-7.21,105.46,10,3.6,Java - Indonesia,,,,,,,Aman
2022-01-03,20:26:22.966,-8.37,111.39,10,3.5,Java - Indonesia,,,,,,,Aman
2022-01-03,06:53:46.293,-7.91,106.31,16,3.3,Java - Indonesia,,,,,,,Aman
2022-01-03,06:53:29.270,-9.09,111.33,10,3.5,South of Java - Indonesia,,,,,,,Aman
2022-01-03,03:39:17.618,-9.34,112.33,17,3.6,South of Java - Indonesia,,,,,,,Aman
2022-01-03,01:20:38.735,-7.91,117.67,21,2.8,Bali Sea,,,,,,,Aman
2022-01-03,00:03:53.519,-7.73,106.79,10,3.2,Java - Indonesia,,,,,,,Aman
2022-01-04,11:45:22.928,-8.69,111.07,32,3.5,Java - Indonesia,,,,,,,Aman
2022-01-04,09:52:17.401,-8.51,110.76,72,2.8,Java - Indonesia,,,,,,,Aman
2022-01-04,08:31:38.472,-8.93,112.46,40,3.5,Java - Indonesia,,,,,,,Aman
2022-01-04,06:14:50.023,-7.53,106.04,10,3.6,Java - Indonesia,,,,,,,Aman
2022-01-06,21:59:29.337,-9.41,113.23,45,4.8,South of Java - Indonesia,,,,,,,Aman
2022-01-06,14:30:50.632,-7.22,105.43,10,4.3,Java - Indonesia,,,,,,,Aman
2022-01-07,20:14:35.397,-5.78,110.23,546,4.6,Java Sea,,,,,,,Aman
2022-01-07,17:28:44.273,-7.81,107.25,32,2.8,Java - Indonesia,,,,,,,Aman
2022-01-07,14:24:40.535,-7.7,117.48,25,3.7,Bali Sea,,,,,,,Aman
2022-01-07,06:57:58.095,-8.25,107.86,20,4.3,Java - Indonesia,,,,,,,Aman
2022-01-08,20:24:09.601,-7.96,117.28,12,3.4,Bali Sea,,,,,,,Aman
2022-01-08,18:41:36.153,-6.72,106.04,122,2.7,Java - Indonesia,,,,,,,Aman
2022-01-08,10:49:44.083,-9.11,110.29,10,3.2,South of Java - Indonesia,,,,,,,Aman
2022-01-09,17:21:47.580,-7.21,106.44,77,2.1,Java - Indonesia,,,,,,,Aman
